"Price","Strike","Maturity","sigma"
0.00106,1.6,1,0.2
0.00206,1.6,1,0.22
0.00352,1.6,1,0.24
0.00549,1.6,1,0.26
0.00796,1.6,1,0.28
0.01092,1.6,1,0.3
0.01436,1.6,1,0.32
0.01825,1.6,1,0.34
0.02256,1.6,1,0.36
0.02724,1.6,1,0.38
0.03228,1.6,1,0.4
0.03764,1.6,1,0.42
0.04328,1.6,1,0.44
0.04919,1.6,1,0.46
0.05533,1.6,1,0.48
0.06169,1.6,1,0.5
0.06825,1.6,1,0.52
0.07497,1.6,1,0.54
0.08186,1.6,1,0.56
0.08888,1.6,1,0.58
0.09603,1.6,1,0.6
0.1033,1.6,1,0.62
0.11067,1.6,1,0.64
0.11812,1.6,1,0.66
0.12566,1.6,1,0.68
0.13327,1.6,1,0.7
0.14095,1.6,1,0.72
0.14868,1.6,1,0.74
0.15646,1.6,1,0.76
0.16428,1.6,1,0.78
0.17214,1.6,1,0.8
0.18003,1.6,1,0.82
0.18794,1.6,1,0.84
0.19588,1.6,1,0.86
0.20383,1.6,1,0.88
0.21179,1.6,1,0.9
0.21976,1.6,1,0.92
0.22774,1.6,1,0.94
0.23572,1.6,1,0.96
0.2437,1.6,1,0.98
0.25167,1.6,1,1
0,1.7,0.1,0.02
0,1.7,0.1,0.04
0,1.7,0.1,0.06
0,1.7,0.1,0.08
0,1.7,0.1,0.1
0,1.7,0.1,0.12
0,1.7,0.1,0.14
0,1.7,0.1,0.16
0,1.7,0.1,0.18
0,1.7,0.1,0.2
0,1.7,0.1,0.22
0,1.7,0.1,0.24
0,1.7,0.1,0.26
0,1.7,0.1,0.28
0,1.7,0.1,0.3
0,1.7,0.1,0.32
0,1.7,0.1,0.34
0,1.7,0.1,0.36
0,1.7,0.1,0.38
0,1.7,0.1,0.4
0,1.7,0.1,0.42
0,1.7,0.1,0.44
1e-05,1.7,0.1,0.46
1e-05,1.7,0.1,0.48
2e-05,1.7,0.1,0.5
4e-05,1.7,0.1,0.52
6e-05,1.7,0.1,0.54
9e-05,1.7,0.1,0.56
0.00014,1.7,0.1,0.58
2e-04,1.7,0.1,0.6
0.00027,1.7,0.1,0.62
0.00037,1.7,0.1,0.64
0.00049,1.7,0.1,0.66
0.00064,1.7,0.1,0.68
0.00081,1.7,0.1,0.7
0.00101,1.7,0.1,0.72
0.00125,1.7,0.1,0.74
0.00152,1.7,0.1,0.76
0.00183,1.7,0.1,0.78
0.00218,1.7,0.1,0.8
0.00257,1.7,0.1,0.82
0.003,1.7,0.1,0.84
0.00347,1.7,0.1,0.86
0.00398,1.7,0.1,0.88
0.00454,1.7,0.1,0.9
0.00514,1.7,0.1,0.92
0.00579,1.7,0.1,0.94
0.00648,1.7,0.1,0.96
0.00721,1.7,0.1,0.98
0.00799,1.7,0.1,1
0,1.7,0.2,0.02
0,1.7,0.2,0.04
0,1.7,0.2,0.06
0,1.7,0.2,0.08
0,1.7,0.2,0.1
0,1.7,0.2,0.12
0,1.7,0.2,0.14
0,1.7,0.2,0.16
0,1.7,0.2,0.18
0,1.7,0.2,0.2
0,1.7,0.2,0.22
0,1.7,0.2,0.24
0,1.7,0.2,0.26
0,1.7,0.2,0.28
0,1.7,0.2,0.3
1e-05,1.7,0.2,0.32
1e-05,1.7,0.2,0.34
3e-05,1.7,0.2,0.36
6e-05,1.7,0.2,0.38
0.00011,1.7,0.2,0.4
0.00018,1.7,0.2,0.42
0.00029,1.7,0.2,0.44
0.00044,1.7,0.2,0.46
0.00064,1.7,0.2,0.48
9e-04,1.7,0.2,0.5
0.00122,1.7,0.2,0.52
0.00161,1.7,0.2,0.54
0.00208,1.7,0.2,0.56
0.00262,1.7,0.2,0.58
0.00325,1.7,0.2,0.6
0.00397,1.7,0.2,0.62
0.00477,1.7,0.2,0.64
0.00566,1.7,0.2,0.66
0.00664,1.7,0.2,0.68
0.00771,1.7,0.2,0.7
0.00887,1.7,0.2,0.72
0.01011,1.7,0.2,0.74
0.01145,1.7,0.2,0.76
0.01287,1.7,0.2,0.78
0.01437,1.7,0.2,0.8
0.01596,1.7,0.2,0.82
0.01763,1.7,0.2,0.84
0.01938,1.7,0.2,0.86
0.0212,1.7,0.2,0.88
0.02309,1.7,0.2,0.9
0.02506,1.7,0.2,0.92
0.0271,1.7,0.2,0.94
0.02921,1.7,0.2,0.96
0.03138,1.7,0.2,0.98
0.03361,1.7,0.2,1
0,1.7,0.3,0.02
0,1.7,0.3,0.04
0,1.7,0.3,0.06
0,1.7,0.3,0.08
0,1.7,0.3,0.1
0,1.7,0.3,0.12
0,1.7,0.3,0.14
0,1.7,0.3,0.16
0,1.7,0.3,0.18
0,1.7,0.3,0.2
0,1.7,0.3,0.22
0,1.7,0.3,0.24
1e-05,1.7,0.3,0.26
2e-05,1.7,0.3,0.28
4e-05,1.7,0.3,0.3
9e-05,1.7,0.3,0.32
0.00017,1.7,0.3,0.34
0.00031,1.7,0.3,0.36
0.00051,1.7,0.3,0.38
0.00078,1.7,0.3,0.4
0.00115,1.7,0.3,0.42
0.00163,1.7,0.3,0.44
0.00221,1.7,0.3,0.46
0.00292,1.7,0.3,0.48
0.00375,1.7,0.3,0.5
0.00472,1.7,0.3,0.52
0.00581,1.7,0.3,0.54
0.00705,1.7,0.3,0.56
0.00841,1.7,0.3,0.58
0.00991,1.7,0.3,0.6
0.01155,1.7,0.3,0.62
0.01331,1.7,0.3,0.64
0.0152,1.7,0.3,0.66
0.01721,1.7,0.3,0.68
0.01934,1.7,0.3,0.7
0.02158,1.7,0.3,0.72
0.02393,1.7,0.3,0.74
0.0264,1.7,0.3,0.76
0.02896,1.7,0.3,0.78
0.03162,1.7,0.3,0.8
0.03437,1.7,0.3,0.82
0.03722,1.7,0.3,0.84
0.04015,1.7,0.3,0.86
0.04316,1.7,0.3,0.88
0.04625,1.7,0.3,0.9
0.04942,1.7,0.3,0.92
0.05265,1.7,0.3,0.94
0.05595,1.7,0.3,0.96
0.05932,1.7,0.3,0.98
0.06275,1.7,0.3,1
0,1.7,0.4,0.02
0,1.7,0.4,0.04
0,1.7,0.4,0.06
0,1.7,0.4,0.08
0,1.7,0.4,0.1
0,1.7,0.4,0.12
0,1.7,0.4,0.14
0,1.7,0.4,0.16
0,1.7,0.4,0.18
0,1.7,0.4,0.2
0,1.7,0.4,0.22
1e-05,1.7,0.4,0.24
4e-05,1.7,0.4,0.26
1e-04,1.7,0.4,0.28
0.00022,1.7,0.4,0.3
0.00041,1.7,0.4,0.32
0.00069,1.7,0.4,0.34
0.00109,1.7,0.4,0.36
0.00163,1.7,0.4,0.38
0.00232,1.7,0.4,0.4
0.00317,1.7,0.4,0.42
0.0042,1.7,0.4,0.44
0.0054,1.7,0.4,0.46
0.00678,1.7,0.4,0.48
0.00834,1.7,0.4,0.5
0.01008,1.7,0.4,0.52
0.012,1.7,0.4,0.54
0.01409,1.7,0.4,0.56
0.01634,1.7,0.4,0.58
0.01876,1.7,0.4,0.6
0.02133,1.7,0.4,0.62
0.02404,1.7,0.4,0.64
0.0269,1.7,0.4,0.66
0.0299,1.7,0.4,0.68
0.03302,1.7,0.4,0.7
0.03627,1.7,0.4,0.72
0.03963,1.7,0.4,0.74
0.0431,1.7,0.4,0.76
0.04668,1.7,0.4,0.78
0.05035,1.7,0.4,0.8
0.05412,1.7,0.4,0.82
0.05798,1.7,0.4,0.84
0.06192,1.7,0.4,0.86
0.06594,1.7,0.4,0.88
0.07003,1.7,0.4,0.9
0.07419,1.7,0.4,0.92
0.07842,1.7,0.4,0.94
0.08271,1.7,0.4,0.96
0.08706,1.7,0.4,0.98
0.09147,1.7,0.4,1
0,1.7,0.5,0.02
0,1.7,0.5,0.04
0,1.7,0.5,0.06
0,1.7,0.5,0.08
0,1.7,0.5,0.1
0,1.7,0.5,0.12
0,1.7,0.5,0.14
0,1.7,0.5,0.16
0,1.7,0.5,0.18
1e-05,1.7,0.5,0.2
2e-05,1.7,0.5,0.22
7e-05,1.7,0.5,0.24
0.00016,1.7,0.5,0.26
0.00034,1.7,0.5,0.28
0.00063,1.7,0.5,0.3
0.00107,1.7,0.5,0.32
0.00167,1.7,0.5,0.34
0.00247,1.7,0.5,0.36
0.00347,1.7,0.5,0.38
0.00469,1.7,0.5,0.4
0.00613,1.7,0.5,0.42
0.0078,1.7,0.5,0.44
0.0097,1.7,0.5,0.46
0.01181,1.7,0.5,0.48
0.01415,1.7,0.5,0.5
0.01669,1.7,0.5,0.52
0.01943,1.7,0.5,0.54
0.02236,1.7,0.5,0.56
0.02547,1.7,0.5,0.58
0.02876,1.7,0.5,0.6
0.03221,1.7,0.5,0.62
0.03582,1.7,0.5,0.64
0.03957,1.7,0.5,0.66
0.04346,1.7,0.5,0.68
0.04748,1.7,0.5,0.7
0.05162,1.7,0.5,0.72
0.05588,1.7,0.5,0.74
0.06024,1.7,0.5,0.76
0.06471,1.7,0.5,0.78
0.06927,1.7,0.5,0.8
0.07391,1.7,0.5,0.82
0.07864,1.7,0.5,0.84
0.08345,1.7,0.5,0.86
0.08833,1.7,0.5,0.88
0.09328,1.7,0.5,0.9
0.09829,1.7,0.5,0.92
0.10336,1.7,0.5,0.94
0.10848,1.7,0.5,0.96
0.11365,1.7,0.5,0.98
0.11888,1.7,0.5,1
0,1.7,0.6,0.02
0,1.7,0.6,0.04
0,1.7,0.6,0.06
0,1.7,0.6,0.08
0,1.7,0.6,0.1
0,1.7,0.6,0.12
0,1.7,0.6,0.14
0,1.7,0.6,0.16
0,1.7,0.6,0.18
2e-05,1.7,0.6,0.2
7e-05,1.7,0.6,0.22
0.00019,1.7,0.6,0.24
0.00041,1.7,0.6,0.26
0.00078,1.7,0.6,0.28
0.00134,1.7,0.6,0.3
0.00211,1.7,0.6,0.32
0.00312,1.7,0.6,0.34
0.0044,1.7,0.6,0.36
0.00594,1.7,0.6,0.38
0.00775,1.7,0.6,0.4
0.00984,1.7,0.6,0.42
0.01219,1.7,0.6,0.44
0.0148,1.7,0.6,0.46
0.01765,1.7,0.6,0.48
0.02075,1.7,0.6,0.5
0.02406,1.7,0.6,0.52
0.02759,1.7,0.6,0.54
0.03133,1.7,0.6,0.56
0.03525,1.7,0.6,0.58
0.03934,1.7,0.6,0.6
0.04361,1.7,0.6,0.62
0.04803,1.7,0.6,0.64
0.05259,1.7,0.6,0.66
0.05729,1.7,0.6,0.68
0.06212,1.7,0.6,0.7
0.06706,1.7,0.6,0.72
0.07212,1.7,0.6,0.74
0.07727,1.7,0.6,0.76
0.08252,1.7,0.6,0.78
0.08786,1.7,0.6,0.8
0.09328,1.7,0.6,0.82
0.09877,1.7,0.6,0.84
0.10433,1.7,0.6,0.86
0.10996,1.7,0.6,0.88
0.11565,1.7,0.6,0.9
0.12139,1.7,0.6,0.92
0.12719,1.7,0.6,0.94
0.13303,1.7,0.6,0.96
0.13891,1.7,0.6,0.98
0.14483,1.7,0.6,1
0,1.7,0.7,0.02
0,1.7,0.7,0.04
0,1.7,0.7,0.06
0,1.7,0.7,0.08
0,1.7,0.7,0.1
0,1.7,0.7,0.12
0,1.7,0.7,0.14
0,1.7,0.7,0.16
1e-05,1.7,0.7,0.18
6e-05,1.7,0.7,0.2
0.00018,1.7,0.7,0.22
0.00041,1.7,0.7,0.24
0.00082,1.7,0.7,0.26
0.00145,1.7,0.7,0.28
0.00234,1.7,0.7,0.3
0.00352,1.7,0.7,0.32
0.00501,1.7,0.7,0.34
0.00681,1.7,0.7,0.36
0.00893,1.7,0.7,0.38
0.01137,1.7,0.7,0.4
0.01411,1.7,0.7,0.42
0.01714,1.7,0.7,0.44
0.02045,1.7,0.7,0.46
0.02403,1.7,0.7,0.48
0.02785,1.7,0.7,0.5
0.03191,1.7,0.7,0.52
0.03619,1.7,0.7,0.54
0.04067,1.7,0.7,0.56
0.04534,1.7,0.7,0.58
0.05019,1.7,0.7,0.6
0.0552,1.7,0.7,0.62
0.06036,1.7,0.7,0.64
0.06567,1.7,0.7,0.66
0.0711,1.7,0.7,0.68
0.07666,1.7,0.7,0.7
0.08232,1.7,0.7,0.72
0.08809,1.7,0.7,0.74
0.09395,1.7,0.7,0.76
0.0999,1.7,0.7,0.78
0.10593,1.7,0.7,0.8
0.11204,1.7,0.7,0.82
0.11821,1.7,0.7,0.84
0.12444,1.7,0.7,0.86
0.13073,1.7,0.7,0.88
0.13706,1.7,0.7,0.9
0.14345,1.7,0.7,0.92
0.14988,1.7,0.7,0.94
0.15634,1.7,0.7,0.96
0.16284,1.7,0.7,0.98
0.16937,1.7,0.7,1
0,1.7,0.8,0.02
0,1.7,0.8,0.04
0,1.7,0.8,0.06
0,1.7,0.8,0.08
0,1.7,0.8,0.1
0,1.7,0.8,0.12
0,1.7,0.8,0.14
1e-05,1.7,0.8,0.16
4e-05,1.7,0.8,0.18
0.00014,1.7,0.8,0.2
0.00035,1.7,0.8,0.22
0.00076,1.7,0.8,0.24
0.00141,1.7,0.8,0.26
0.00236,1.7,0.8,0.28
0.00364,1.7,0.8,0.3
0.00527,1.7,0.8,0.32
0.00727,1.7,0.8,0.34
0.00963,1.7,0.8,0.36
0.01234,1.7,0.8,0.38
0.01541,1.7,0.8,0.4
0.0188,1.7,0.8,0.42
0.0225,1.7,0.8,0.44
0.02649,1.7,0.8,0.46
0.03076,1.7,0.8,0.48
0.03528,1.7,0.8,0.5
0.04004,1.7,0.8,0.52
0.04502,1.7,0.8,0.54
0.0502,1.7,0.8,0.56
0.05557,1.7,0.8,0.58
0.06111,1.7,0.8,0.6
0.06681,1.7,0.8,0.62
0.07265,1.7,0.8,0.64
0.07863,1.7,0.8,0.66
0.08473,1.7,0.8,0.68
0.09095,1.7,0.8,0.7
0.09727,1.7,0.8,0.72
0.10369,1.7,0.8,0.74
0.11019,1.7,0.8,0.76
0.11677,1.7,0.8,0.78
0.12342,1.7,0.8,0.8
0.13013,1.7,0.8,0.82
0.13691,1.7,0.8,0.84
0.14374,1.7,0.8,0.86
0.15062,1.7,0.8,0.88
0.15754,1.7,0.8,0.9
0.16449,1.7,0.8,0.92
0.17148,1.7,0.8,0.94
0.1785,1.7,0.8,0.96
0.18555,1.7,0.8,0.98
0.19262,1.7,0.8,1
0,1.7,0.9,0.02
0,1.7,0.9,0.04
0,1.7,0.9,0.06
0,1.7,0.9,0.08
0,1.7,0.9,0.1
0,1.7,0.9,0.12
0,1.7,0.9,0.14
2e-05,1.7,0.9,0.16
8e-05,1.7,0.9,0.18
0.00026,1.7,0.9,0.2
0.00062,1.7,0.9,0.22
0.00123,1.7,0.9,0.24
0.00218,1.7,0.9,0.26
0.00349,1.7,0.9,0.28
0.00519,1.7,0.9,0.3
0.00731,1.7,0.9,0.32
0.00984,1.7,0.9,0.34
0.01277,1.7,0.9,0.36
0.01608,1.7,0.9,0.38
0.01976,1.7,0.9,0.4
0.02379,1.7,0.9,0.42
0.02814,1.7,0.9,0.44
0.03279,1.7,0.9,0.46
0.03771,1.7,0.9,0.48
0.0429,1.7,0.9,0.5
0.04831,1.7,0.9,0.52
0.05395,1.7,0.9,0.54
0.05978,1.7,0.9,0.56
0.0658,1.7,0.9,0.58
0.07198,1.7,0.9,0.6
0.07832,1.7,0.9,0.62
0.08479,1.7,0.9,0.64
0.09139,1.7,0.9,0.66
0.09811,1.7,0.9,0.68
0.10493,1.7,0.9,0.7
0.11185,1.7,0.9,0.72
0.11885,1.7,0.9,0.74
0.12593,1.7,0.9,0.76
0.13309,1.7,0.9,0.78
0.1403,1.7,0.9,0.8
0.14757,1.7,0.9,0.82
0.1549,1.7,0.9,0.84
0.16226,1.7,0.9,0.86
0.16967,1.7,0.9,0.88
0.17711,1.7,0.9,0.9
0.18458,1.7,0.9,0.92
0.19208,1.7,0.9,0.94
0.19959,1.7,0.9,0.96
0.20713,1.7,0.9,0.98
0.21468,1.7,0.9,1
0,1.7,1,0.02
0,1.7,1,0.04
0,1.7,1,0.06
0,1.7,1,0.08
0,1.7,1,0.1
0,1.7,1,0.12
1e-05,1.7,1,0.14
4e-05,1.7,1,0.16
0.00016,1.7,1,0.18
0.00044,1.7,1,0.2
0.00097,1.7,1,0.22
0.00185,1.7,1,0.24
0.00312,1.7,1,0.26
0.00482,1.7,1,0.28
0.00699,1.7,1,0.3
0.00961,1.7,1,0.32
0.01268,1.7,1,0.34
0.01617,1.7,1,0.36
0.02008,1.7,1,0.38
0.02437,1.7,1,0.4
0.02901,1.7,1,0.42
0.03398,1.7,1,0.44
0.03925,1.7,1,0.46
0.04481,1.7,1,0.48
0.05061,1.7,1,0.5
0.05665,1.7,1,0.52
0.0629,1.7,1,0.54
0.06935,1.7,1,0.56
0.07597,1.7,1,0.58
0.08275,1.7,1,0.6
0.08967,1.7,1,0.62
0.09673,1.7,1,0.64
0.1039,1.7,1,0.66
0.11119,1.7,1,0.68
0.11857,1.7,1,0.7
0.12603,1.7,1,0.72
0.13358,1.7,1,0.74
0.14119,1.7,1,0.76
0.14887,1.7,1,0.78
0.1566,1.7,1,0.8
0.16438,1.7,1,0.82
0.1722,1.7,1,0.84
0.18005,1.7,1,0.86
0.18794,1.7,1,0.88
0.19585,1.7,1,0.9
0.20379,1.7,1,0.92
0.21174,1.7,1,0.94
0.2197,1.7,1,0.96
0.22767,1.7,1,0.98
0.23565,1.7,1,1
0,1.8,0.1,0.02
0,1.8,0.1,0.04
0,1.8,0.1,0.06
0,1.8,0.1,0.08
0,1.8,0.1,0.1
0,1.8,0.1,0.12
0,1.8,0.1,0.14
0,1.8,0.1,0.16
0,1.8,0.1,0.18
0,1.8,0.1,0.2
0,1.8,0.1,0.22
0,1.8,0.1,0.24
0,1.8,0.1,0.26
0,1.8,0.1,0.28
0,1.8,0.1,0.3
0,1.8,0.1,0.32
0,1.8,0.1,0.34
0,1.8,0.1,0.36
0,1.8,0.1,0.38
0,1.8,0.1,0.4
0,1.8,0.1,0.42
0,1.8,0.1,0.44
0,1.8,0.1,0.46
0,1.8,0.1,0.48
1e-05,1.8,0.1,0.5
1e-05,1.8,0.1,0.52
2e-05,1.8,0.1,0.54
3e-05,1.8,0.1,0.56
5e-05,1.8,0.1,0.58
7e-05,1.8,0.1,0.6
1e-04,1.8,0.1,0.62
0.00015,1.8,0.1,0.64
0.00021,1.8,0.1,0.66
0.00028,1.8,0.1,0.68
0.00037,1.8,0.1,0.7
0.00048,1.8,0.1,0.72
0.00062,1.8,0.1,0.74
0.00078,1.8,0.1,0.76
0.00096,1.8,0.1,0.78
0.00118,1.8,0.1,0.8
0.00142,1.8,0.1,0.82
0.0017,1.8,0.1,0.84
0.00201,1.8,0.1,0.86
0.00236,1.8,0.1,0.88
0.00274,1.8,0.1,0.9
0.00317,1.8,0.1,0.92
0.00363,1.8,0.1,0.94
0.00413,1.8,0.1,0.96
0.00467,1.8,0.1,0.98
0.00525,1.8,0.1,1
0,1.8,0.2,0.02
0,1.8,0.2,0.04
0,1.8,0.2,0.06
0,1.8,0.2,0.08
0,1.8,0.2,0.1
0,1.8,0.2,0.12
0,1.8,0.2,0.14
0,1.8,0.2,0.16
0,1.8,0.2,0.18
0,1.8,0.2,0.2
0,1.8,0.2,0.22
0,1.8,0.2,0.24
0,1.8,0.2,0.26
0,1.8,0.2,0.28
0,1.8,0.2,0.3
0,1.8,0.2,0.32
0,1.8,0.2,0.34
1e-05,1.8,0.2,0.36
2e-05,1.8,0.2,0.38
3e-05,1.8,0.2,0.4
7e-05,1.8,0.2,0.42
0.00011,1.8,0.2,0.44
0.00018,1.8,0.2,0.46
0.00028,1.8,0.2,0.48
0.00042,1.8,0.2,0.5
6e-04,1.8,0.2,0.52
0.00083,1.8,0.2,0.54
0.00111,1.8,0.2,0.56
0.00146,1.8,0.2,0.58
0.00187,1.8,0.2,0.6
0.00235,1.8,0.2,0.62
0.0029,1.8,0.2,0.64
0.00353,1.8,0.2,0.66
0.00424,1.8,0.2,0.68
0.00503,1.8,0.2,0.7
0.0059,1.8,0.2,0.72
0.00685,1.8,0.2,0.74
0.00789,1.8,0.2,0.76
0.009,1.8,0.2,0.78
0.01021,1.8,0.2,0.8
0.01149,1.8,0.2,0.82
0.01285,1.8,0.2,0.84
0.01429,1.8,0.2,0.86
0.01582,1.8,0.2,0.88
0.01741,1.8,0.2,0.9
0.01909,1.8,0.2,0.92
0.02083,1.8,0.2,0.94
0.02265,1.8,0.2,0.96
0.02453,1.8,0.2,0.98
0.02649,1.8,0.2,1
0,1.8,0.3,0.02
0,1.8,0.3,0.04
0,1.8,0.3,0.06
0,1.8,0.3,0.08
0,1.8,0.3,0.1
0,1.8,0.3,0.12
0,1.8,0.3,0.14
0,1.8,0.3,0.16
0,1.8,0.3,0.18
0,1.8,0.3,0.2
0,1.8,0.3,0.22
0,1.8,0.3,0.24
0,1.8,0.3,0.26
0,1.8,0.3,0.28
1e-05,1.8,0.3,0.3
3e-05,1.8,0.3,0.32
6e-05,1.8,0.3,0.34
0.00012,1.8,0.3,0.36
0.00021,1.8,0.3,0.38
0.00036,1.8,0.3,0.4
0.00056,1.8,0.3,0.42
0.00084,1.8,0.3,0.44
0.00119,1.8,0.3,0.46
0.00165,1.8,0.3,0.48
0.0022,1.8,0.3,0.5
0.00286,1.8,0.3,0.52
0.00364,1.8,0.3,0.54
0.00453,1.8,0.3,0.56
0.00555,1.8,0.3,0.58
0.00669,1.8,0.3,0.6
0.00796,1.8,0.3,0.62
0.00935,1.8,0.3,0.64
0.01086,1.8,0.3,0.66
0.0125,1.8,0.3,0.68
0.01425,1.8,0.3,0.7
0.01613,1.8,0.3,0.72
0.01811,1.8,0.3,0.74
0.02021,1.8,0.3,0.76
0.02242,1.8,0.3,0.78
0.02473,1.8,0.3,0.8
0.02715,1.8,0.3,0.82
0.02966,1.8,0.3,0.84
0.03226,1.8,0.3,0.86
0.03496,1.8,0.3,0.88
0.03774,1.8,0.3,0.9
0.04061,1.8,0.3,0.92
0.04356,1.8,0.3,0.94
0.04658,1.8,0.3,0.96
0.04968,1.8,0.3,0.98
0.05285,1.8,0.3,1
0,1.8,0.4,0.02
0,1.8,0.4,0.04
0,1.8,0.4,0.06
0,1.8,0.4,0.08
0,1.8,0.4,0.1
0,1.8,0.4,0.12
0,1.8,0.4,0.14
0,1.8,0.4,0.16
0,1.8,0.4,0.18
0,1.8,0.4,0.2
0,1.8,0.4,0.22
0,1.8,0.4,0.24
1e-05,1.8,0.4,0.26
3e-05,1.8,0.4,0.28
8e-05,1.8,0.4,0.3
0.00016,1.8,0.4,0.32
0.00031,1.8,0.4,0.34
0.00052,1.8,0.4,0.36
0.00084,1.8,0.4,0.38
0.00126,1.8,0.4,0.4
0.00181,1.8,0.4,0.42
0.0025,1.8,0.4,0.44
0.00334,1.8,0.4,0.46
0.00433,1.8,0.4,0.48
0.00549,1.8,0.4,0.5
0.00681,1.8,0.4,0.52
0.0083,1.8,0.4,0.54
0.00996,1.8,0.4,0.56
0.01178,1.8,0.4,0.58
0.01376,1.8,0.4,0.6
0.0159,1.8,0.4,0.62
0.01819,1.8,0.4,0.64
0.02064,1.8,0.4,0.66
0.02322,1.8,0.4,0.68
0.02594,1.8,0.4,0.7
0.0288,1.8,0.4,0.72
0.03179,1.8,0.4,0.74
0.03489,1.8,0.4,0.76
0.03811,1.8,0.4,0.78
0.04145,1.8,0.4,0.8
0.04489,1.8,0.4,0.82
0.04843,1.8,0.4,0.84
0.05206,1.8,0.4,0.86
0.05579,1.8,0.4,0.88
0.0596,1.8,0.4,0.9
0.0635,1.8,0.4,0.92
0.06747,1.8,0.4,0.94
0.07152,1.8,0.4,0.96
0.07563,1.8,0.4,0.98
0.07981,1.8,0.4,1
0,1.8,0.5,0.02
0,1.8,0.5,0.04
0,1.8,0.5,0.06
0,1.8,0.5,0.08
0,1.8,0.5,0.1
0,1.8,0.5,0.12
0,1.8,0.5,0.14
0,1.8,0.5,0.16
0,1.8,0.5,0.18
0,1.8,0.5,0.2
1e-05,1.8,0.5,0.22
2e-05,1.8,0.5,0.24
6e-05,1.8,0.5,0.26
0.00013,1.8,0.5,0.28
0.00028,1.8,0.5,0.3
0.00051,1.8,0.5,0.32
0.00086,1.8,0.5,0.34
0.00135,1.8,0.5,0.36
0.002,1.8,0.5,0.38
0.00283,1.8,0.5,0.4
0.00386,1.8,0.5,0.42
0.00508,1.8,0.5,0.44
0.00651,1.8,0.5,0.46
0.00815,1.8,0.5,0.48
0.01,1.8,0.5,0.5
0.01205,1.8,0.5,0.52
0.01431,1.8,0.5,0.54
0.01676,1.8,0.5,0.56
0.0194,1.8,0.5,0.58
0.02222,1.8,0.5,0.6
0.02522,1.8,0.5,0.62
0.02839,1.8,0.5,0.64
0.03172,1.8,0.5,0.66
0.0352,1.8,0.5,0.68
0.03882,1.8,0.5,0.7
0.04259,1.8,0.5,0.72
0.04648,1.8,0.5,0.74
0.0505,1.8,0.5,0.76
0.05463,1.8,0.5,0.78
0.05887,1.8,0.5,0.8
0.06322,1.8,0.5,0.82
0.06766,1.8,0.5,0.84
0.0722,1.8,0.5,0.86
0.07682,1.8,0.5,0.88
0.08152,1.8,0.5,0.9
0.0863,1.8,0.5,0.92
0.09115,1.8,0.5,0.94
0.09607,1.8,0.5,0.96
0.10105,1.8,0.5,0.98
0.10609,1.8,0.5,1
0,1.8,0.6,0.02
0,1.8,0.6,0.04
0,1.8,0.6,0.06
0,1.8,0.6,0.08
0,1.8,0.6,0.1
0,1.8,0.6,0.12
0,1.8,0.6,0.14
0,1.8,0.6,0.16
0,1.8,0.6,0.18
0,1.8,0.6,0.2
2e-05,1.8,0.6,0.22
7e-05,1.8,0.6,0.24
0.00017,1.8,0.6,0.26
0.00035,1.8,0.6,0.28
0.00066,1.8,0.6,0.3
0.00112,1.8,0.6,0.32
0.00177,1.8,0.6,0.34
0.00263,1.8,0.6,0.36
0.00371,1.8,0.6,0.38
0.00504,1.8,0.6,0.4
0.00661,1.8,0.6,0.42
0.00844,1.8,0.6,0.44
0.01051,1.8,0.6,0.46
0.01283,1.8,0.6,0.48
0.01539,1.8,0.6,0.5
0.01819,1.8,0.6,0.52
0.02121,1.8,0.6,0.54
0.02444,1.8,0.6,0.56
0.02787,1.8,0.6,0.58
0.0315,1.8,0.6,0.6
0.03532,1.8,0.6,0.62
0.03931,1.8,0.6,0.64
0.04346,1.8,0.6,0.66
0.04777,1.8,0.6,0.68
0.05222,1.8,0.6,0.7
0.0568,1.8,0.6,0.72
0.06152,1.8,0.6,0.74
0.06635,1.8,0.6,0.76
0.0713,1.8,0.6,0.78
0.07635,1.8,0.6,0.8
0.0815,1.8,0.6,0.82
0.08674,1.8,0.6,0.84
0.09207,1.8,0.6,0.86
0.09748,1.8,0.6,0.88
0.10296,1.8,0.6,0.9
0.1085,1.8,0.6,0.92
0.11412,1.8,0.6,0.94
0.11979,1.8,0.6,0.96
0.12551,1.8,0.6,0.98
0.13129,1.8,0.6,1
0,1.8,0.7,0.02
0,1.8,0.7,0.04
0,1.8,0.7,0.06
0,1.8,0.7,0.08
0,1.8,0.7,0.1
0,1.8,0.7,0.12
0,1.8,0.7,0.14
0,1.8,0.7,0.16
0,1.8,0.7,0.18
2e-05,1.8,0.7,0.2
6e-05,1.8,0.7,0.22
0.00017,1.8,0.7,0.24
0.00037,1.8,0.7,0.26
0.00073,1.8,0.7,0.28
0.00127,1.8,0.7,0.3
0.00203,1.8,0.7,0.32
0.00305,1.8,0.7,0.34
0.00434,1.8,0.7,0.36
0.00592,1.8,0.7,0.38
0.00779,1.8,0.7,0.4
0.00995,1.8,0.7,0.42
0.0124,1.8,0.7,0.44
0.01514,1.8,0.7,0.46
0.01815,1.8,0.7,0.48
0.02142,1.8,0.7,0.5
0.02494,1.8,0.7,0.52
0.02869,1.8,0.7,0.54
0.03267,1.8,0.7,0.56
0.03686,1.8,0.7,0.58
0.04125,1.8,0.7,0.6
